timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610644668423,569,CreateTodo,201,,soakTest 2-9,text,true,,329,239,300,422,http://localhost:8080/todo/create,156,0,106
1610644668426,566,CreateTodo,201,,soakTest 2-55,text,true,,329,239,300,422,http://localhost:8080/todo/create,153,0,103
1610644668454,180,CreateTodo,201,,soakTest 2-30,text,true,,329,239,300,411,http://localhost:8080/todo/create,180,0,88
1610644668671,2,CreateTodo,201,,spikeTest 3-88,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,1
1610644668417,216,CreateTodo,201,,spikeTest 3-15,text,true,,329,239,100,411,http://localhost:8080/todo/create,216,0,128
1610644668671,4,CreateTodo,201,,spikeTest 3-95,text,true,,329,239,100,413,http://localhost:8080/todo/create,4,0,2
1610644668621,12,CreateTodo,201,,spikeTest 3-12,text,true,,329,239,100,411,http://localhost:8080/todo/create,12,0,0
1610644668674,2,CreateTodo,201,,loadTest 1-290,text,true,,329,239,13,413,http://localhost:8080/todo/create,2,0,0
1610644668416,217,CreateTodo,201,,spikeTest 3-19,text,true,,329,239,100,411,http://localhost:8080/todo/create,217,0,207
1610644668447,185,CreateTodo,201,,soakTest 2-283,text,true,,329,239,300,411,http://localhost:8080/todo/create,185,0,179
1610644668675,2,CreateTodo,201,,soakTest 2-7,text,true,,329,239,300,413,http://localhost:8080/todo/create,2,0,1
1610644668610,22,CreateTodo,201,,soakTest 2-265,text,true,,329,239,300,411,http://localhost:8080/todo/create,22,0,1
1610644668450,542,CreateTodo,201,,soakTest 2-180,text,true,,329,239,300,422,http://localhost:8080/todo/create,129,0,79
1610644668426,566,CreateTodo,201,,soakTest 2-255,text,true,,329,239,300,422,http://localhost:8080/todo/create,154,0,151
1610644668443,189,CreateTodo,201,,soakTest 2-287,text,true,,329,239,300,411,http://localhost:8080/todo/create,189,0,142
1610644668675,2,CreateTodo,201,,soakTest 2-114,text,true,,329,239,300,413,http://localhost:8080/todo/create,2,0,0
1610644668421,571,CreateTodo,201,,soakTest 2-216,text,true,,329,239,300,422,http://localhost:8080/todo/create,159,0,157
1610644668468,163,CreateTodo,201,,soakTest 2-128,text,true,,329,239,300,411,http://localhost:8080/todo/create,163,0,96
1610644668462,169,CreateTodo,201,,soakTest 2-167,text,true,,329,239,300,411,http://localhost:8080/todo/create,168,0,102
1610644668449,181,CreateTodo,201,,loadTest 1-295,text,true,,329,239,11,411,http://localhost:8080/todo/create,181,0,136
1610644668450,180,CreateTodo,201,,soakTest 2-120,text,true,,329,239,300,411,http://localhost:8080/todo/create,180,0,177
1610644668674,4,CreateTodo,201,,spikeTest 3-68,text,true,,329,239,100,413,http://localhost:8080/todo/create,4,0,3
1610644668431,199,CreateTodo,201,,soakTest 2-12,text,true,,329,239,300,411,http://localhost:8080/todo/create,199,0,190
1610644668535,94,CreateTodo,201,,soakTest 2-300,text,true,,329,239,300,411,http://localhost:8080/todo/create,94,0,90
1610644668468,335,CreateTodo,201,,soakTest 2-135,text,true,,329,239,300,418,http://localhost:8080/todo/create,335,0,333
1610644668446,182,CreateTodo,201,,spikeTest 3-3,text,true,,329,239,100,411,http://localhost:8080/todo/create,182,0,179
1610644668466,161,CreateTodo,201,,soakTest 2-116,text,true,,329,239,300,411,http://localhost:8080/todo/create,160,0,158
1610644668507,296,CreateTodo,201,,soakTest 2-11,text,true,,329,239,300,418,http://localhost:8080/todo/create,296,0,294
1610644668674,5,CreateTodo,201,,spikeTest 3-83,text,true,,329,239,100,413,http://localhost:8080/todo/create,5,0,0
1610644668466,159,CreateTodo,201,,loadTest 1-297,text,true,,329,239,11,411,http://localhost:8080/todo/create,159,0,157
1610644668464,118,CreateTodo,201,,soakTest 2-127,text,true,,329,239,300,399,http://localhost:8080/todo/create,118,0,114
1610644668446,179,CreateTodo,201,,soakTest 2-72,text,true,,329,239,300,411,http://localhost:8080/todo/create,179,0,176
1610644668429,153,CreateTodo,201,,soakTest 2-99,text,true,,329,239,300,399,http://localhost:8080/todo/create,150,0,146
1610644668459,165,CreateTodo,201,,soakTest 2-141,text,true,,329,239,300,411,http://localhost:8080/todo/create,165,0,91
1610644668454,170,CreateTodo,201,,soakTest 2-125,text,true,,329,239,300,411,http://localhost:8080/todo/create,169,0,160
1610644668466,158,CreateTodo,201,,soakTest 2-143,text,true,,329,239,300,411,http://localhost:8080/todo/create,158,0,78
1610644668457,167,CreateTodo,201,,soakTest 2-93,text,true,,329,239,300,411,http://localhost:8080/todo/create,166,0,161
1610644668422,378,CreateTodo,201,,soakTest 2-185,text,true,,329,239,300,417,http://localhost:8080/todo/create,378,0,374
1610644668427,196,CreateTodo,201,,soakTest 2-33,text,true,,329,239,300,411,http://localhost:8080/todo/create,196,0,189
1610644668678,2,CreateTodo,201,,spikeTest 3-52,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,1
1610644668455,168,CreateTodo,201,,soakTest 2-173,text,true,,329,239,300,411,http://localhost:8080/todo/create,168,0,81
1610644668462,333,CreateTodo,201,,soakTest 2-17,text,true,,329,239,300,417,http://localhost:8080/todo/create,333,0,331
1610644668428,194,CreateTodo,201,,soakTest 2-6,text,true,,329,239,300,411,http://localhost:8080/todo/create,194,0,110
1610644668418,200,CreateTodo,201,,soakTest 2-188,text,true,,329,239,300,411,http://localhost:8080/todo/create,200,0,125
1610644668417,201,CreateTodo,201,,soakTest 2-4,text,true,,329,239,300,411,http://localhost:8080/todo/create,201,0,197
1610644668628,3,CreateTodo,201,,spikeTest 3-13,text,true,,329,239,100,411,http://localhost:8080/todo/create,3,0,2
1610644668677,4,CreateTodo,201,,soakTest 2-293,text,true,,329,239,300,413,http://localhost:8080/todo/create,4,0,2
1610644668435,183,CreateTodo,201,,soakTest 2-272,text,true,,329,239,300,411,http://localhost:8080/todo/create,183,0,100
1610644668945,74,CreateTask,201,,soakTest 2-43,text,true,,311,274,300,422,http://localhost:8080/task/create,73,0,0
1610644668445,349,CreateTodo,201,,soakTest 2-196,text,true,,329,239,300,417,http://localhost:8080/todo/create,349,0,341
1610644668463,154,CreateTodo,201,,soakTest 2-146,text,true,,329,239,300,411,http://localhost:8080/todo/create,154,0,146
1610644668423,194,CreateTodo,201,,soakTest 2-51,text,true,,329,239,300,411,http://localhost:8080/todo/create,194,0,120
1610644668678,3,CreateTodo,201,,soakTest 2-82,text,true,,329,239,300,413,http://localhost:8080/todo/create,3,0,1
1610644668460,341,CreateTodo,201,,soakTest 2-156,text,true,,329,239,300,417,http://localhost:8080/todo/create,341,0,339
1610644668434,182,CreateTodo,201,,soakTest 2-14,text,true,,329,239,300,411,http://localhost:8080/todo/create,182,0,103
1610644668456,160,CreateTodo,201,,soakTest 2-169,text,true,,329,239,300,411,http://localhost:8080/todo/create,160,0,87
1610644668679,3,CreateTodo,201,,spikeTest 3-49,text,true,,329,239,100,413,http://localhost:8080/todo/create,3,0,1
1610644668903,118,CreateTask,201,,soakTest 2-179,text,true,,311,274,300,422,http://localhost:8080/task/create,118,0,0
1610644668914,110,CreateTask,201,,soakTest 2-279,text,true,,311,274,300,422,http://localhost:8080/task/create,110,0,0
1610644668461,333,CreateTodo,201,,soakTest 2-136,text,true,,329,239,300,417,http://localhost:8080/todo/create,333,0,326
1610644668679,3,CreateTodo,201,,spikeTest 3-67,text,true,,329,239,100,413,http://localhost:8080/todo/create,3,0,1
1610644668680,3,CreateTodo,201,,spikeTest 3-59,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,1
1610644668682,2,CreateTodo,201,,spikeTest 3-46,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,1
1610644668683,3,CreateTodo,201,,soakTest 2-117,text,true,,329,239,300,413,http://localhost:8080/todo/create,3,0,1
1610644668682,3,CreateTodo,201,,spikeTest 3-39,text,true,,329,239,100,413,http://localhost:8080/todo/create,3,0,1
1610644668452,340,CreateTodo,201,,soakTest 2-165,text,true,,329,239,300,417,http://localhost:8080/todo/create,340,0,333
1610644668684,2,CreateTodo,201,,spikeTest 3-74,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,0
1610644668918,124,CreateTask,201,,soakTest 2-21,text,true,,311,274,300,422,http://localhost:8080/task/create,124,0,0
1610644669005,42,CreateTask,201,,soakTest 2-190,text,true,,311,274,300,422,http://localhost:8080/task/create,42,0,0
1610644668910,140,CreateTask,201,,soakTest 2-145,text,true,,311,274,300,422,http://localhost:8080/task/create,140,0,0
1610644669005,46,CreateTask,201,,soakTest 2-75,text,true,,311,274,300,423,http://localhost:8080/task/create,46,0,0
1610644668501,553,CreateTodo,201,,soakTest 2-63,text,true,,329,239,300,423,http://localhost:8080/todo/create,553,0,413
1610644668447,166,CreateTodo,201,,soakTest 2-78,text,true,,329,239,300,410,http://localhost:8080/todo/create,166,0,162
1610644668682,5,CreateTodo,201,,spikeTest 3-72,text,true,,329,239,100,413,http://localhost:8080/todo/create,4,0,1
1610644669006,52,CreateTask,201,,spikeTest 3-86,text,true,,311,274,100,424,http://localhost:8080/task/create,52,0,0
1610644668459,154,CreateTodo,201,,soakTest 2-137,text,true,,329,239,300,410,http://localhost:8080/todo/create,154,0,148
1610644668448,165,CreateTodo,201,,soakTest 2-221,text,true,,329,239,300,410,http://localhost:8080/todo/create,165,0,162
1610644668445,167,CreateTodo,201,,spikeTest 3-62,text,true,,329,239,99,410,http://localhost:8080/todo/create,167,0,163
1610644668465,147,CreateTodo,201,,soakTest 2-115,text,true,,329,239,300,410,http://localhost:8080/todo/create,147,0,143
1610644668455,160,CreateTodo,201,,soakTest 2-252,text,true,,329,239,300,410,http://localhost:8080/todo/create,160,0,85
1610644668425,191,CreateTodo,201,,soakTest 2-225,text,true,,329,239,300,411,http://localhost:8080/todo/create,191,0,112
1610644668468,143,CreateTodo,201,,soakTest 2-130,text,true,,329,239,300,410,http://localhost:8080/todo/create,143,0,139
1610644668437,174,CreateTodo,201,,soakTest 2-119,text,true,,329,239,300,410,http://localhost:8080/todo/create,174,0,169
1610644668463,147,CreateTodo,201,,soakTest 2-134,text,true,,329,239,300,410,http://localhost:8080/todo/create,147,0,144
1610644668453,163,CreateTodo,201,,soakTest 2-22,text,true,,329,239,300,411,http://localhost:8080/todo/create,163,0,159
1610644668415,370,CreateTodo,201,,soakTest 2-49,text,true,,329,239,300,417,http://localhost:8080/todo/create,370,0,368
1610644668685,2,CreateTodo,201,,spikeTest 3-71,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,0
1610644668454,156,CreateTodo,201,,soakTest 2-248,text,true,,329,239,300,410,http://localhost:8080/todo/create,156,0,100
1610644668685,3,CreateTodo,201,,spikeTest 3-40,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,1
1610644668441,344,CreateTodo,201,,soakTest 2-41,text,true,,329,239,300,417,http://localhost:8080/todo/create,344,0,342
1610644668687,2,CreateTodo,201,,spikeTest 3-8,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,1
1610644668456,325,CreateTodo,201,,soakTest 2-54,text,true,,329,239,300,417,http://localhost:8080/todo/create,325,0,322
1610644668687,2,CreateTodo,201,,spikeTest 3-69,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,1
1610644668447,162,CreateTodo,201,,soakTest 2-286,text,true,,329,239,300,410,http://localhost:8080/todo/create,162,0,159
1610644668472,303,CreateTodo,201,,spikeTest 3-9,text,true,,329,239,100,417,http://localhost:8080/todo/create,303,0,301
1610644668426,354,CreateTodo,201,,loadTest 1-300,text,true,,329,239,17,417,http://localhost:8080/todo/create,354,0,351
1610644668459,149,CreateTodo,201,,soakTest 2-61,text,true,,329,239,300,410,http://localhost:8080/todo/create,148,0,95
1610644668440,364,CreateTodo,201,,soakTest 2-201,text,true,,329,239,300,418,http://localhost:8080/todo/create,364,0,362
1610644668454,154,CreateTodo,201,,soakTest 2-121,text,true,,329,239,300,410,http://localhost:8080/todo/create,153,0,151
1610644668688,2,CreateTodo,201,,spikeTest 3-60,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,1
1610644668459,346,CreateTodo,201,,soakTest 2-126,text,true,,329,239,300,418,http://localhost:8080/todo/create,346,0,345
1610644668437,368,CreateTodo,201,,soakTest 2-206,text,true,,329,239,300,418,http://localhost:8080/todo/create,368,0,367
1610644668507,298,CreateTodo,201,,soakTest 2-139,text,true,,329,239,300,418,http://localhost:8080/todo/create,298,0,293
1610644668449,359,CreateTodo,201,,soakTest 2-87,text,true,,329,239,300,418,http://localhost:8080/todo/create,359,0,357
1610644668457,351,CreateTodo,201,,soakTest 2-150,text,true,,329,239,300,418,http://localhost:8080/todo/create,351,0,349
1610644668436,170,CreateTodo,201,,soakTest 2-2,text,true,,329,239,300,410,http://localhost:8080/todo/create,170,0,121
1610644668440,368,CreateTodo,201,,soakTest 2-200,text,true,,329,239,300,418,http://localhost:8080/todo/create,368,0,366
1610644668454,152,CreateTodo,201,,soakTest 2-50,text,true,,329,239,300,410,http://localhost:8080/todo/create,152,0,102
1610644668689,1,CreateTodo,201,,spikeTest 3-65,text,true,,329,239,100,413,http://localhost:8080/todo/create,1,0,0
1610644668466,139,CreateTodo,201,,soakTest 2-138,text,true,,329,239,300,410,http://localhost:8080/todo/create,139,0,74
1610644668419,388,CreateTodo,201,,soakTest 2-192,text,true,,329,239,300,418,http://localhost:8080/todo/create,388,0,386
1610644668690,2,CreateTodo,201,,spikeTest 3-57,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,1
1610644668437,168,CreateTodo,201,,soakTest 2-277,text,true,,329,239,300,410,http://localhost:8080/todo/create,168,0,125
1610644668448,157,CreateTodo,201,,soakTest 2-59,text,true,,329,239,300,410,http://localhost:8080/todo/create,157,0,149
1610644668420,184,CreateTodo,201,,soakTest 2-88,text,true,,329,239,300,410,http://localhost:8080/todo/create,184,0,174
1610644668458,146,CreateTodo,201,,soakTest 2-147,text,true,,329,239,300,410,http://localhost:8080/todo/create,146,0,135
1610644668766,6,CreateTodo,201,,soakTest 2-109,text,true,,329,239,300,417,http://localhost:8080/todo/create,6,0,2
1610644668436,168,CreateTodo,201,,soakTest 2-209,text,true,,329,239,300,410,http://localhost:8080/todo/create,168,0,122
1610644668690,3,CreateTodo,201,,spikeTest 3-64,text,true,,329,239,100,413,http://localhost:8080/todo/create,3,0,1
1610644668421,183,CreateTodo,201,,soakTest 2-217,text,true,,329,239,300,410,http://localhost:8080/todo/create,182,0,172
1610644668449,154,CreateTodo,201,,spikeTest 3-26,text,true,,329,239,99,410,http://localhost:8080/todo/create,154,0,116
1610644668426,177,CreateTodo,201,,soakTest 2-52,text,true,,329,239,300,410,http://localhost:8080/todo/create,177,0,164
1610644668444,159,CreateTodo,201,,soakTest 2-299,text,true,,329,239,300,410,http://localhost:8080/todo/create,159,0,144
1610644668425,178,CreateTodo,201,,soakTest 2-60,text,true,,329,239,300,410,http://localhost:8080/todo/create,178,0,130
1610644668691,2,CreateTodo,201,,spikeTest 3-61,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,1
1610644668456,146,CreateTodo,201,,soakTest 2-198,text,true,,329,239,300,409,http://localhost:8080/todo/create,146,0,92
1610644668435,165,CreateTodo,201,,soakTest 2-80,text,true,,329,239,300,409,http://localhost:8080/todo/create,165,0,152
1610644668692,2,CreateTodo,201,,spikeTest 3-56,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,1
1610644668419,180,CreateTodo,201,,soakTest 2-53,text,true,,329,239,300,409,http://localhost:8080/todo/create,180,0,148
1610644668438,156,CreateTodo,201,,soakTest 2-122,text,true,,329,239,300,409,http://localhost:8080/todo/create,156,0,146
1610644668440,157,CreateTodo,201,,soakTest 2-266,text,true,,329,239,300,409,http://localhost:8080/todo/create,157,0,144
1610644668436,156,CreateTodo,201,,soakTest 2-215,text,true,,329,239,300,409,http://localhost:8080/todo/create,156,0,148
1610644668419,353,CreateTodo,201,,soakTest 2-38,text,true,,329,239,300,417,http://localhost:8080/todo/create,353,0,350
1610644668443,147,CreateTodo,201,,soakTest 2-274,text,true,,329,239,300,409,http://localhost:8080/todo/create,147,0,107
1610644668425,166,CreateTodo,201,,soakTest 2-251,text,true,,329,239,300,409,http://localhost:8080/todo/create,166,0,122
1610644668434,158,CreateTodo,201,,soakTest 2-264,text,true,,329,239,300,409,http://localhost:8080/todo/create,158,0,96
1610644668693,2,CreateTodo,201,,soakTest 2-113,text,true,,329,239,300,413,http://localhost:8080/todo/create,2,0,1
1610644668508,266,CreateTodo,201,,spikeTest 3-78,text,true,,329,239,100,417,http://localhost:8080/todo/create,266,0,264
1610644668460,367,CreateTodo,201,,soakTest 2-187,text,true,,329,239,300,418,http://localhost:8080/todo/create,367,0,362
1610644668822,6,CreateTodo,201,,loadTest 1-283,text,true,,329,239,19,419,http://localhost:8080/todo/create,6,0,1
1610644668456,133,CreateTodo,201,,soakTest 2-67,text,true,,329,239,300,407,http://localhost:8080/todo/create,133,0,77
1610644668424,164,CreateTodo,201,,soakTest 2-92,text,true,,329,239,300,405,http://localhost:8080/todo/create,164,0,143
1610644668434,156,CreateTodo,201,,soakTest 2-29,text,true,,329,239,300,408,http://localhost:8080/todo/create,156,0,100
1610644668442,315,CreateTodo,201,,soakTest 2-278,text,true,,329,239,300,414,http://localhost:8080/todo/create,315,0,110
1610644668763,2,CreateTodo,201,,loadTest 1-289,text,true,,329,239,17,417,http://localhost:8080/todo/create,1,0,0
1610644668448,138,CreateTodo,201,,soakTest 2-233,text,true,,329,239,300,403,http://localhost:8080/todo/create,138,0,85
1610644668694,2,CreateTodo,201,,spikeTest 3-53,text,true,,329,239,100,413,http://localhost:8080/todo/create,2,0,1
1610644668455,129,CreateTodo,201,,soakTest 2-70,text,true,,329,239,300,402,http://localhost:8080/todo/create,129,0,78
1610644668420,416,CreateTodo,201,,soakTest 2-13,text,true,,329,239,300,419,http://localhost:8080/todo/create,416,0,402
